Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-02 22:35:09,2019-05-02 22:35:13,4.674s,PASSED
"navigateToUrl(""http://localhost:8080/login"")",Chrome 74.0.3729.131,,2019-05-02 22:35:13,2019-05-02 22:35:14,0.491s,PASSED
"setText(findTestObject(""Page_Spring Security Tutorial/input_Welcome_name""), ""nonExisting"")",Chrome 74.0.3729.131,,2019-05-02 22:35:14,2019-05-02 22:35:14,0.154s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Spring Security Tutorial/input_Welcome_password (1)""), ""k7BhWEneXWQ="")",Chrome 74.0.3729.131,,2019-05-02 22:35:14,2019-05-02 22:35:14,0.104s,PASSED
"click(findTestObject(""Object Repository/Page_Spring Security Tutorial/button_Login (1)""))",Chrome 74.0.3729.131,,2019-05-02 22:35:14,2019-05-02 22:35:14,0.280s,PASSED
"click(findTestObject(""Object Repository/Page_Spring Security Tutorial/p_name or Password invalid please verify""))",Chrome 74.0.3729.131,,2019-05-02 22:35:14,2019-05-02 22:35:15,0.079s,PASSED
,,,,,,
Test Cases/LoginRegisteredUser,Chrome 74.0.3729.131,,2019-05-02 22:35:15,2019-05-02 22:35:21,6.096s,FAILED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-02 22:35:15,2019-05-02 22:35:20,4.742s,PASSED
"navigateToUrl(""http://localhost:8080/login"")",Chrome 74.0.3729.131,,2019-05-02 22:35:20,2019-05-02 22:35:20,0.474s,PASSED
"setText(findTestObject(""Page_Spring Security Tutorial/input_Welcome_name""), ""user2"")",Chrome 74.0.3729.131,,2019-05-02 22:35:20,2019-05-02 22:35:20,0.147s,PASSED
"setEncryptedText(findTestObject(""Page_Spring Security Tutorial/input_Welcome_password""), ""jEDueeLlpJI="")",Chrome 74.0.3729.131,,2019-05-02 22:35:20,2019-05-02 22:35:20,0.136s,PASSED
"click(findTestObject(""Page_Spring Security Tutorial/button_Login""))",Chrome 74.0.3729.131,,2019-05-02 22:35:20,2019-05-02 22:35:21,0.327s,PASSED
assert succesUrl == getUrl(),Chrome 74.0.3729.131,,2019-05-02 22:35:21,2019-05-02 22:35:21,0.041s,FAILED
,,,,,,
Test Cases/advancedSearch,Chrome 74.0.3729.131,,2019-05-02 22:35:21,2019-05-02 22:35:27,6.524s,FAILED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-02 22:35:21,2019-05-02 22:35:26,4.720s,PASSED
"navigateToUrl(""http://localhost:8080/login"")",Chrome 74.0.3729.131,,2019-05-02 22:35:26,2019-05-02 22:35:26,0.342s,PASSED
"click(findTestObject(""Object Repository/a_HardForum""))",Chrome 74.0.3729.131,,2019-05-02 22:35:26,2019-05-02 22:35:27,0.865s,PASSED
"click(findTestObject(""Object Repository/a_Advanced search""))",Chrome 74.0.3729.131,,2019-05-02 22:35:27,2019-05-02 22:35:27,0.350s,FAILED
,,,,,,
Test Cases/addPostNoMessage,Chrome 74.0.3729.131,,2019-05-02 22:35:27,2019-05-02 22:35:33,6.277s,ERROR
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-02 22:35:27,2019-05-02 22:35:32,4.783s,PASSED
"navigateToUrl(""http://localhost:8080/login"")",Chrome 74.0.3729.131,,2019-05-02 22:35:32,2019-05-02 22:35:33,0.949s,PASSED
"setText(findTestObject(""Page_Spring Security Tutorial/input_Welcome_name (2)""), ""user2"")",Chrome 74.0.3729.131,,2019-05-02 22:35:33,2019-05-02 22:35:33,0.150s,PASSED
"setEncryptedText(findTestObject(""Page_Spring Security Tutorial/input_Welcome_password (2)""), ""jEDueeLlpJI="")",Chrome 74.0.3729.131,,2019-05-02 22:35:33,2019-05-02 22:35:33,0.126s,PASSED
"sendKeys(findTestObject(""Object Repository/input_Welcome_password (2) (3)""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-02 22:35:33,2019-05-02 22:35:33,0.011s,ERROR
,,,,,,
Test Cases/addSubForum,Chrome 74.0.3729.131,,2019-05-02 22:35:33,2019-05-02 22:35:40,6.460s,FAILED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-02 22:35:34,2019-05-02 22:35:39,4.712s,PASSED
"navigateToUrl(""http://localhost:8080/login"")",Chrome 74.0.3729.131,,2019-05-02 22:35:39,2019-05-02 22:35:39,0.552s,PASSED
"setText(findTestObject(""Object Repository/1/input_Welcome_name (1)""), ""user2"")",Chrome 74.0.3729.131,,2019-05-02 22:35:39,2019-05-02 22:35:39,0.146s,PASSED
"setEncryptedText(findTestObject(""Object Repository/1/input_Welcome_password (1)""), ""jEDueeLlpJI="")",Chrome 74.0.3729.131,,2019-05-02 22:35:39,2019-05-02 22:35:39,0.116s,PASSED
"click(findTestObject(""Object Repository/1/button_Login (1)""))",Chrome 74.0.3729.131,,2019-05-02 22:35:39,2019-05-02 22:35:40,0.300s,PASSED
"setText(findTestObject(""Page_Spring Security Tutorial/input_Category_name""), categoryName)",Chrome 74.0.3729.131,,2019-05-02 22:35:40,2019-05-02 22:35:40,0.304s,FAILED
,,,,,,
Test Cases/deletePost,Chrome 74.0.3729.131,,2019-05-02 22:35:40,2019-05-02 22:36:18,38.379s,FAILED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-02 22:35:40,2019-05-02 22:35:45,4.658s,PASSED
"navigateToUrl(""http://localhost:8080/login"")",Chrome 74.0.3729.131,,2019-05-02 22:35:45,2019-05-02 22:35:47,1.915s,PASSED
"setText(findTestObject(""Object Repository/Page_Spring Security Tutorial/input_Welcome_name (5)""), ""user2"")",Chrome 74.0.3729.131,,2019-05-02 22:35:47,2019-05-02 22:35:47,0.146s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Spring Security Tutorial/input_Welcome_password (5)""), ""jEDueeLlpJI="")",Chrome 74.0.3729.131,,2019-05-02 22:35:47,2019-05-02 22:35:47,0.138s,PASSED
"click(findTestObject(""Object Repository/Page_Spring Security Tutorial/button_Login (2)""))",Chrome 74.0.3729.131,,2019-05-02 22:35:47,2019-05-02 22:35:47,0.316s,PASSED
"click(findTestObject(""Object Repository/Page_Spring Security Tutorial/p_Le physique""))",Chrome 74.0.3729.131,,2019-05-02 22:35:47,2019-05-02 22:36:18,31.000s,FAILED
,,,,,,
Test Cases/deleteTopic,Chrome 74.0.3729.131,,2019-05-02 22:36:18,2019-05-02 22:36:55,37.040s,FAILED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-02 22:36:19,2019-05-02 22:36:23,4.863s,PASSED
"navigateToUrl(""http://localhost:8080/login"")",Chrome 74.0.3729.131,,2019-05-02 22:36:23,2019-05-02 22:36:24,0.464s,PASSED
"setText(findTestObject(""Object Repository/input_Welcome_name (5)""), ""user2"")",Chrome 74.0.3729.131,,2019-05-02 22:36:24,2019-05-02 22:36:24,0.148s,PASSED
"setEncryptedText(findTestObject(""Object Repository/input_Welcome_password (5)""), ""jEDueeLlpJI="")",Chrome 74.0.3729.131,,2019-05-02 22:36:24,2019-05-02 22:36:24,0.102s,PASSED
"click(findTestObject(""Object Repository/button_Login (2)""))",Chrome 74.0.3729.131,,2019-05-02 22:36:24,2019-05-02 22:36:24,0.297s,PASSED
"click(findTestObject(""Object Repository/p_Le physique""))",Chrome 74.0.3729.131,,2019-05-02 22:36:24,2019-05-02 22:36:55,30.975s,FAILED
,,,,,,
Test Cases/LoginWrongPassword,Chrome 74.0.3729.131,,2019-05-02 22:36:55,2019-05-02 22:37:02,6.322s,PASSED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-02 22:36:56,2019-05-02 22:37:00,4.679s,PASSED
"navigateToUrl(""http://localhost:8080/login"")",Chrome 74.0.3729.131,,2019-05-02 22:37:00,2019-05-02 22:37:01,0.793s,PASSED
"setText(findTestObject(""Page_Spring Security Tutorial/input_Welcome_name""), ""user2"")",Chrome 74.0.3729.131,,2019-05-02 22:37:01,2019-05-02 22:37:01,0.136s,PASSED
"setEncryptedText(findTestObject(""Page_Spring Security Tutorial/input_Welcome_password""), ""BMMEIUJfJqT7EwQg/H/oNQ=="")",Chrome 74.0.3729.131,,2019-05-02 22:37:01,2019-05-02 22:37:01,0.120s,PASSED
"click(findTestObject(""Page_Spring Security Tutorial/button_Login""))",Chrome 74.0.3729.131,,2019-05-02 22:37:01,2019-05-02 22:37:02,0.289s,PASSED
"click(findTestObject(""Page_Spring Security Tutorial/p_name or Password invalid please verify""))",Chrome 74.0.3729.131,,2019-05-02 22:37:02,2019-05-02 22:37:02,0.107s,PASSED
"assert ""http://localhost:8080/login?error=true"" == getUrl()",Chrome 74.0.3729.131,,2019-05-02 22:37:02,2019-05-02 22:37:02,0.014s,PASSED
,,,,,,
Test Cases/modifyProfile,Chrome 74.0.3729.131,,2019-05-02 22:37:02,2019-05-02 22:37:02,0.799s,ERROR
"navigateToUrl(""http://localhost:8080/login"")",Chrome 74.0.3729.131,,2019-05-02 22:37:02,2019-05-02 22:37:02,0.113s,PASSED
"setText(findTestObject(""Object Repository/input_Welcome_name (9)""), ""user2"")",Chrome 74.0.3729.131,,2019-05-02 22:37:02,2019-05-02 22:37:02,0.145s,PASSED
"setEncryptedText(findTestObject(""Object Repository/input_Welcome_password (9)""), ""jEDueeLlpJI="")",Chrome 74.0.3729.131,,2019-05-02 22:37:02,2019-05-02 22:37:02,0.121s,PASSED
"sendKeys(findTestObject(""Object Repository/input_Welcome_password (9)""), Keys.chord(ENTER))",Chrome 74.0.3729.131,,2019-05-02 22:37:02,2019-05-02 22:37:02,0.003s,ERROR
,,,,,,
Test Cases/RegisterNewUser,Chrome 74.0.3729.131,,2019-05-02 22:37:02,2019-05-02 22:37:38,35.992s,FAILED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-02 22:37:03,2019-05-02 22:37:07,4.795s,PASSED
"click(findTestObject(""Object Repository/Page_Spring Security Tutorial/button_Go To Registration Page""))",Chrome 74.0.3729.131,,2019-05-02 22:37:07,2019-05-02 22:37:38,31.005s,FAILED
,,,,,,
Test Cases/search,Chrome 74.0.3729.131,,2019-05-02 22:37:38,2019-05-02 22:37:45,6.319s,FAILED
"openBrowser("""")",Chrome 74.0.3729.131,,2019-05-02 22:37:39,2019-05-02 22:37:43,4.654s,PASSED
"navigateToUrl(""http://localhost:8080/forum"")",Chrome 74.0.3729.131,,2019-05-02 22:37:43,2019-05-02 22:37:45,1.112s,PASSED
"setText(findTestObject(""Page_Insert title here/input_Advanced search_searchText""), ""testTopic"")",Chrome 74.0.3729.131,,2019-05-02 22:37:45,2019-05-02 22:37:45,0.296s,FAILED
